longitude,latitude,all_spp_cpue_2020_std,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,bottom_dissolved_oxygen_2020_inv_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,distance_class,distance_class_interpretation,hotspot
18.57765369,55.44932413,-0.767107569,1.41393867,-0.952104939,-0.268712613,-0.46548187,-0.304226245,-0.298033282,0.774221691,0,0,0,0,0,7,medium risk,0
18.47765369,55.34932413,-0.767107569,1.37608203,-0.829585323,-0.285661047,-0.478909813,-0.365723938,-0.267679599,0.564021136,0,0,0,0,0,7,medium risk,0
19.07765369,55.44932413,-0.725939219,1.432909273,-1.066859051,-0.267412423,0.45474814,-0.098474704,-0.372613649,1.694058923,0,0,0,0,0,5,medium risk,0
19.07765369,54.84932413,-0.747226292,2.073440438,-0.787792095,-0.096944237,0.528793709,-0.058235473,-0.253464859,1.919873188,0,0,0,0,0,5,medium risk,0
19.07765369,55.04932413,-0.715404546,1.87317037,-0.847499396,-0.202550354,-0.244016652,-0.33839163,-0.280057278,1.964610718,0,0,0,0,0,5,medium risk,0
20.17765369,55.54932413,-0.729450529,0.986102526,-1.305848384,-0.315510732,-0.484920418,-0.03545855,-0.564194552,0.741001758,0,0,0,0,0,7,medium risk,0
19.47765369,56.24932413,-0.725357512,2.278715737,-1.08579705,-0.425579005,-0.42663673,-0.146306243,-0.33538917,1.802222774,1,0,0,0,0,5,medium risk,0
18.07765369,55.54932413,-0.68302535,0.945683744,-1.682993801,-0.315426525,-0.502952233,-0.037736242,-0.520493817,1.140329619,0,0,0,0,0,7,medium risk,0
18.97765369,55.24932413,-0.725183094,1.219808724,-1.016713438,-0.152249858,-0.414935234,-0.077975473,-0.368387082,1.768908711,0,0,0,0,0,7,medium risk,0
19.07765369,55.14932413,-0.700958076,1.694524522,-0.948688078,-0.186879022,-0.350193346,-0.331558553,-0.321482019,2.080877419,0,0,0,0,0,5,medium risk,0
19.97765369,55.54932413,-0.738637706,1.376050488,-1.144920374,-0.355966362,-0.005254964,-0.343706246,-0.427245877,2.40258061,0,0,0,0,0,5,medium risk,0
19.17765369,55.14932413,-0.686511607,1.81288182,-0.9303323,-0.234782736,-0.100561417,-0.311059322,-0.310856535,2.137554705,0,0,0,0,0,5,medium risk,0
19.57765369,56.34932413,-0.708764144,2.536924211,-1.032360804,-0.436320784,-0.430281465,-0.359650092,-0.292660843,2.299120343,0,0,0,0,0,5,medium risk,0
19.97765369,55.64932413,-0.747826876,1.161194787,-1.178462501,-0.359504199,-0.441950988,0.382877609,-0.448438286,2.918773168,0,0,0,0,0,5,medium risk,0
19.87765369,55.64932413,-0.738637706,1.264755153,-1.164382959,-0.376697232,-0.379063429,0.297084531,-0.4351859,2.719421181,0,0,0,0,0,5,medium risk,0
20.27765369,55.64932413,-0.655502332,0.96263715,-1.343667897,-0.319115842,-0.159612413,-0.225266244,-0.589084532,0.736098819,0,0,0,0,0,7,medium risk,0
19.27765369,55.24932413,-0.616757857,1.641004591,-1.004920823,-0.245852128,-0.013471621,-0.243487783,-0.333762944,2.474030571,0,0,0,0,0,5,medium risk,0
20.17765369,55.64932413,-0.766205228,1.102199294,-1.284782498,-0.316013832,-0.199704427,-0.205526244,-0.541363017,1.195040019,0,0,0,0,0,7,medium risk,0
18.97765369,54.44932413,-0.65759139,0.715417474,-0.780223168,2.20116004,3.496657736,-0.345983938,-0.691828375,-0.28766339,0,0,0,0,0,1,medium risk,0
19.57765369,56.14932413,-0.673072269,0.612151398,-1.554684066,-0.37322869,-0.456945532,-0.375593938,-0.69489626,-0.233271647,1,0,0,0,0,25,medium risk,0
19.67765369,56.34932413,-0.657670633,1.95648954,-1.125899435,-0.425539442,-0.448920732,-0.352817015,-0.348366977,1.965693608,0,0,0,0,0,5,medium risk,0
20.37765369,56.44932413,-0.525517474,0.159492334,-1.422547065,-0.305906668,-0.514110218,-0.259431629,-0.788400681,-0.6475581,0,0,0,0,0,25,medium risk,0
14.07765369,54.04932413,-0.740013892,-1.139563034,1.447361032,3.364748933,-0.521591503,-0.366483169,-0.876039636,-0.812929113,0,0,0,0,0,32,medium risk,0
19.77765369,55.74932413,-0.738637706,1.091339398,-1.328207299,-0.372531209,-0.49185819,-0.347502399,-0.529774104,1.330793518,0,0,0,0,0,7,medium risk,0
19.97765369,55.74932413,-0.738637706,1.059294105,-1.296254065,-0.333457526,-0.485751672,-0.332317784,-0.53311825,1.545760445,0,0,0,0,0,7,medium risk,0
19.87765369,55.74932413,-0.738637706,1.103383566,-1.296181053,-0.356156181,-0.499659189,-0.3573724,-0.519653638,1.596727267,0,0,0,0,0,7,medium risk,0
18.37765369,56.14932413,-0.597352325,1.150274961,-1.750744305,-0.397901162,-0.521591503,-0.362687015,-0.528770266,1.499606912,1,0,0,0,0,7,medium risk,0
18.37765369,56.04932413,-0.597352325,1.615709763,-1.581618592,-0.40376076,-0.514557816,-0.340669322,-0.435199939,2.605956554,0,0,0,0,0,5,medium risk,0
18.37765369,55.94932413,-0.597352325,1.963365929,-1.449181915,-0.400949341,-0.515612869,-0.351298553,-0.384150391,3.207157841,0,0,0,0,0,5,medium risk,0
18.47765369,56.14932413,-0.597352325,2.03455864,-1.445207898,-0.410221414,-0.521591503,0.697958382,-0.383646891,3.131217468,1,0,0,0,0,5,medium risk,0
18.47765369,56.04932413,-0.597352325,2.108984013,-1.322188276,-0.40735402,-0.521591503,-0.298152399,-0.337822058,3.69026655,0,0,0,0,0,5,medium risk,0
19.17765369,55.04932413,-0.660225372,1.973070222,-0.830340206,-0.230174121,-0.168148751,-0.248043168,-0.273621811,2.167635134,0,0,0,0,0,5,medium risk,0
20.07765369,55.74932413,-0.665433287,0.933767637,-1.35557566,-0.328011034,-0.425645623,-0.32852163,-0.584476968,1.031744685,0,0,0,0,0,7,medium risk,0
20.47765369,55.54932413,-0.627626524,0.566742384,-1.392547058,-0.226927029,0.153418612,-0.322447784,-0.702942599,-0.129696445,0,0,0,0,0,25,medium risk,0
20.27765369,56.44932413,-0.472599877,0.768244352,-1.560571413,-0.348434654,-0.416278035,-0.259431629,-0.653676461,0.017226763,0,0,0,0,0,25,medium risk,0
9.777653694,55.14932413,-0.684153054,-0.712677469,0.823036812,-0.257292766,-0.470405447,-0.3672424,0.809382496,0.266710035,0,0,0,0,0,8,medium risk,0
10.47765369,56.54932413,-0.736873723,-1.258179921,1.218760313,1.065736932,-0.521591503,-0.391537785,1.397234358,-0.658707004,0,0,0,0,0,23,medium risk,0
20.17765369,55.74932413,-0.655941141,0.67534443,-1.447070192,-0.334924661,0.020961504,-0.346743169,-0.655315411,0.318894315,0,0,0,0,0,25,medium risk,0
19.87765369,55.84932413,-0.652409544,0.76070484,-1.489182409,-0.341798574,-0.51906577,-0.365723938,-0.644698363,0.378268695,0,0,0,0,0,25,medium risk,0
20.47765369,55.14932413,-0.660332666,-0.528921529,-0.034410704,-0.074286033,-0.369184309,-0.391537785,-0.883052351,-0.832856897,0,0,0,0,0,2,medium risk,0
20.77765369,55.74932413,-0.642231455,-0.110329161,-0.920614478,0.088097769,-0.140685402,-0.304226245,-0.865242094,-0.84147252,0,0,0,0,0,16,medium risk,0
19.97765369,55.84932413,-0.634551102,0.774969934,-1.477430781,-0.339513128,-0.513310936,-0.364205477,-0.647418503,0.387363015,0,0,0,0,0,25,medium risk,0
12.77765369,55.04932413,-0.64711441,-0.517243251,1.204869235,-0.221798472,-0.51097703,0.947745308,-0.228128345,-0.656647474,0,0,1,0,0,36,medium risk,0
10.27765369,54.94932413,-0.675372628,-0.942573958,0.933828229,-0.24711297,-0.505414024,-0.390019323,0.698141984,-0.341781602,0,0,0,0,0,23,medium risk,0
11.77765369,54.34932413,-0.742507523,-0.699640491,1.031389672,-0.044539724,-0.232219235,-0.155417013,0.72833871,-0.229043295,0,1,0,0,0,8,medium risk,0
10.07765369,54.94932413,-0.553995056,-0.335959489,0.328315114,-0.291946305,-0.253160448,-0.043810088,1.023023369,1.038602207,0,0,0,0,0,8,medium risk,0
20.47765369,55.64932413,-0.589454667,0.646262498,-1.439785322,-0.243724869,1.468622091,-0.202489321,-0.684886398,0.074281913,0,0,0,0,0,3,medium risk,0
20.37765369,55.64932413,-0.587739081,0.772140172,-1.395729444,-0.316227351,0.399853381,-0.169083167,-0.63162231,0.451619045,0,0,0,0,0,25,medium risk,0
20.57765369,55.54932413,-0.627626524,0.737683053,-1.423677785,-0.183748749,0.983553487,-0.307263168,-0.706872898,-0.128211661,0,0,0,0,0,25,medium risk,0
9.777653694,54.84932413,-0.639192778,-0.809367299,1.010362653,-0.27118509,-0.414871291,-0.386223169,0.736422157,-0.081053061,0,0,0,0,0,8,medium risk,0
20.47765369,55.04932413,-0.658993636,-0.623732702,0.34284962,0.182161372,-0.486135328,-0.393815477,-0.900575913,-0.845833406,0,0,0,0,0,2,medium risk,0
14.57765369,55.14932413,-0.624953633,-0.104305079,0.824083562,-0.217116397,1.675284624,-0.388500861,-0.205868606,-0.369692021,0,0,0,0,0,3,medium risk,0
19.97765369,55.94932413,-0.616692661,0.486399227,-1.559192961,-0.328506479,-0.511968141,-0.374075477,-0.727502338,-0.181874036,0,0,0,0,0,25,medium risk,0
13.47765369,54.14932413,-0.687459176,-1.30511416,1.448181965,4.442922612,-0.521591503,-0.361927784,-0.879093596,-0.87490996,0,0,0,0,0,32,medium risk,0
13.47765369,54.74932413,-0.555811614,-0.097589381,1.035355697,0.069550898,0.31046165,0.521816842,-0.087317541,-0.55322802,0,0,0,0,0,36,medium risk,0
13.57765369,54.14932413,-0.680467554,-1.258179921,1.446380272,4.013779939,-0.521591503,-0.154657782,-0.860911475,-0.862445781,0,0,0,0,0,32,medium risk,0
19.67765369,56.24932413,-0.508464449,0.926818526,-1.492325564,-0.397567395,-0.52031265,-0.115177781,-0.60965559,0.207396429,1,0,0,0,0,25,medium risk,0
19.77765369,56.34932413,-0.508464449,1.716309888,-1.252810799,-0.407994607,-0.500106788,-0.366483169,-0.418723306,1.509909196,1,0,0,0,0,7,medium risk,0
18.37765369,55.34932413,-0.607767227,1.355540797,-0.835756727,-0.304681009,-0.446458941,-0.319410861,-0.273553135,0.521234101,0,0,0,0,0,7,medium risk,0
20.67765369,55.54932413,-0.627626524,0.369032742,-1.459048425,-0.153017981,1.548902,-0.246524706,-0.759781892,-0.420272784,0,0,0,0,0,3,medium risk,0
12.77765369,55.14932413,-0.706685856,-0.411031828,1.214073247,-0.19823086,-0.444061094,-0.301948553,-0.250474339,-0.649403997,0,0,1,0,0,26,medium risk,0
11.07765369,56.04932413,-0.708974016,-0.699495361,0.881982933,-0.309132234,-0.506469076,0.719216844,1.941165479,-0.339024383,0,0,0,0,0,18,medium risk,0
14.47765369,55.14932413,-0.723075057,0.080109393,0.879840396,-0.229215812,0.242107005,-0.329280861,-0.003541878,-0.183965003,0,0,1,0,0,26,medium risk,0
14.47765369,55.04932413,-0.602544458,-0.174423601,0.852900966,-0.191274119,-0.441695217,-0.364205477,-0.306906317,-0.461757481,0,0,0,0,0,26,medium risk,0
9.877653694,55.14932413,-0.667734373,-0.795133152,0.970026158,-0.248885701,-0.445979372,-0.12352932,0.723589545,-0.164555384,0,0,1,0,0,26,medium risk,0
20.97765369,55.64932413,-0.511446821,-0.543640901,-0.111827934,0.594512879,-0.472067955,-0.20173009,-0.88383793,-0.872992649,0,1,0,0,0,6,medium risk,0
20.87765369,55.74932413,-0.508439032,-0.342477452,-0.401003018,0.335319553,-0.34293586,-0.057476242,-0.878920994,-0.860810283,0,0,0,0,0,2,medium risk,0
20.77765369,55.54932413,-0.627626524,0.232533527,-1.36016459,-0.07403283,0.357043871,-0.333077015,-0.811687124,-0.664312894,0,1,0,0,0,22,medium risk,0
10.67765369,54.44932413,-0.638970004,-0.872547399,1.388978545,-0.256627713,-0.039304369,-0.379390092,0.800813636,-0.316994415,0,1,0,0,0,8,medium risk,0
12.47765369,56.54932413,-0.718344025,-0.641623964,0.595436711,-0.328092026,0.124740353,-0.301948553,2.357669211,-0.086968361,0,0,0,0,0,18,medium risk,0
12.67765369,56.54932413,-0.556378189,-0.825655864,1.130014816,-0.145478433,-0.521591503,-0.286004706,2.014913636,-0.057514444,0,0,0,0,0,18,medium risk,0
20.97765369,55.44932413,-0.576179137,-0.812709517,0.384878654,0.375272972,-0.521591503,-0.396093169,-0.895199718,-0.897581846,0,0,0,0,0,2,medium risk,0
10.17765369,54.94932413,-0.640038269,-0.50252847,0.535197075,-0.275314612,-0.073066129,-0.345983938,0.92389304,0.375855893,0,0,0,0,0,8,medium risk,0
13.37765369,54.74932413,-0.618364415,-0.115702315,1.043799923,0.062550491,-0.149381596,0.890043769,-0.071865235,-0.552519647,0,0,0,0,0,36,medium risk,0
10.27765369,54.44932413,-0.659741428,-1.007626161,1.488718245,0.430957096,-0.518394372,5.4864269,0.556128649,-0.443724568,0,0,0,0,0,31,medium risk,0
13.17765369,54.74932413,-0.552903384,-0.369954268,1.055018127,-0.047519894,0.325743933,1.593091469,-0.170570859,-0.644050688,0,0,0,0,0,36,medium risk,0
11.67765369,57.14932413,-0.710346689,-0.203689915,0.656247912,-0.423977383,0.169851861,0.048056836,2.436704056,-0.334417074,0,0,0,0,0,18,medium risk,0
14.37765369,55.04932413,-0.592766767,-0.064585939,0.889985212,-0.166778146,-0.465641723,-0.323966245,-0.065402702,-0.235885144,0,0,1,0,0,26,medium risk,0
14.67765369,54.64932413,-0.406293755,0.123228088,-0.346635776,-0.14926044,1.116202485,-0.22147009,-0.465286378,0.039958409,0,0,0,0,0,3,medium risk,0
10.27765369,54.64932413,-0.515863307,-0.817101287,1.009113697,-0.289590095,-0.491026936,-0.319410861,0.903167074,-0.083724691,0,1,0,0,0,8,medium risk,0
19.97765369,55.44932413,-0.674237802,1.084745067,-1.197882041,-0.300411213,-0.31969272,-0.288282399,-0.472314384,1.706651479,0,0,0,0,0,7,medium risk,0
14.07765369,54.94932413,-0.473950989,0.070810874,0.883007889,-0.072103321,-0.478462215,-0.142510089,0.149211908,-0.073456006,0,1,0,0,0,8,medium risk,0
20.17765369,55.84932413,-0.627803309,0.440433668,-1.533714319,-0.346884475,0.022304299,-0.352057784,-0.765604673,-0.387183589,0,0,0,0,0,25,medium risk,0
11.67765369,57.04932413,-0.693610604,0.607282674,0.340452992,-0.427927896,3.502380599,5.403670745,2.47874663,-0.238652564,0,0,0,0,0,31,medium risk,0
13.97765369,54.94932413,-0.498590728,0.094546953,0.883756172,-0.082718483,-0.332257445,1.353933774,0.215115151,-0.034671346,0,1,0,0,0,36,medium risk,0
14.37765369,55.14932413,-0.467030566,0.015602661,0.858165591,-0.221682909,-0.157438365,5.904763059,0.063116046,-0.099312647,0,0,0,0,0,31,medium risk,0
12.17765369,54.54932413,-0.650258683,-0.943095141,1.184315645,0.012400251,-0.520248708,0.706309921,0.157900668,-0.606491893,0,0,0,0,0,36,medium risk,0
19.17765369,54.74932413,-0.411167275,2.005534851,-0.833832076,0.044036324,0.443877929,-0.27006086,-0.270767379,1.852778487,0,0,0,0,0,5,medium risk,0
20.07765369,55.84932413,-0.530464508,0.692232088,-1.511792448,-0.342467944,-0.261760735,-0.363446246,-0.695123386,0.03859012,0,0,0,0,0,25,medium risk,0
14.17765369,55.04932413,-0.535660955,0.151561627,0.846249958,-0.115148584,-0.293508242,1.599924546,0.200460275,-0.010799131,0,1,0,0,0,36,medium risk,0
11.67765369,54.34932413,-0.73550579,-0.641743544,0.989456716,-0.042539818,-0.222819688,-0.160731628,0.820878766,-0.124935641,0,1,0,0,0,8,medium risk,0
14.27765369,54.94932413,-0.528506844,-0.197486673,0.860951072,-0.073240914,-0.51638018,-0.342947015,-0.165518657,-0.325284378,0,1,1,0,0,26,medium risk,0
10.17765369,54.64932413,-0.529776075,-0.791876203,0.963258305,-0.24757118,-0.08738924,-0.361927784,0.879195865,-0.026010849,0,1,0,0,0,8,medium risk,0
11.07765369,54.04932413,-0.65364043,-0.791219878,1.237095084,0.086970372,-0.371550179,0.082222221,0.68571713,0.867932802,0,0,0,0,0,8,medium risk,0
11.17765369,54.04932413,-0.65364043,-0.791253103,1.273848777,0.010791465,-0.428938667,1.449596852,0.64493008,0.705422619,0,0,0,0,0,36,medium risk,0
10.97765369,54.04932413,-0.649822705,-0.73596316,1.293023854,0.335683481,-0.305145793,-0.311059322,0.614348362,0.563892134,0,0,0,0,0,8,medium risk,0
11.27765369,54.14932413,-0.529345692,-0.702839297,1.054181454,-0.018906463,-0.476639851,0.377562994,0.639132936,0.112297679,0,0,0,0,0,8,medium risk,0
14.17765369,54.94932413,-0.497349808,-0.007927553,0.89360676,-0.058207873,-0.489108659,-0.302707784,0.009645373,-0.184686053,0,1,1,0,0,26,medium risk,0
14.17765369,54.84932413,-0.388438112,-0.379516305,0.822685675,-0.001443998,-0.511168858,-0.390778554,-0.425723235,-0.591635314,0,1,1,0,0,26,medium risk,0
14.27765369,55.04932413,-0.512907766,0.112041835,0.876191604,-0.13745915,-0.414487639,-0.317892399,0.127014901,-0.050315431,0,1,0,0,0,8,medium risk,0
12.17765369,56.24932413,-0.708923691,-0.52529883,0.707434826,-0.38885651,-0.311220321,0.057167605,2.338788779,-0.044935205,0,0,0,0,0,18,medium risk,0
12.27765369,54.54932413,-0.653777957,-0.728239931,1.150074999,0.054577047,-0.44390124,1.308379928,0.206653415,-0.589321196,0,0,0,0,0,36,medium risk,0
13.97765369,54.84932413,-0.450685177,-0.063278548,0.973866864,-0.072337539,-0.358218152,-0.325484707,0.021044382,-0.245435712,0,1,0,0,0,8,medium risk,0
11.27765369,55.84932413,-0.637671258,-1.119131112,1.358265609,-0.305652117,-0.521335732,-0.396093169,0.831422546,-0.577836559,0,0,0,0,0,23,medium risk,0
12.17765369,54.34932413,-0.661465312,-0.947918339,1.298543961,0.079849748,-0.336125982,-0.333077015,0.243799859,-0.589423958,0,0,0,0,0,23,medium risk,0
10.47765369,54.64932413,-0.565309061,-0.871951916,1.064664087,-0.281890462,-0.518362401,-0.360409323,0.931003003,-0.301004868,0,1,0,0,0,8,medium risk,0
13.87765369,54.74932413,-0.479541814,-0.134728644,1.032518757,-0.005456549,-0.227583406,-0.210840859,-0.124518117,-0.430390204,0,1,0,0,0,8,medium risk,0
10.37765369,55.64932413,-0.623386246,-0.808634993,0.950670064,-0.132517533,0.132221638,-0.248802398,1.588572997,-0.160494954,0,0,0,0,0,18,medium risk,0
11.77765369,56.34932413,-0.436187864,-0.700917637,1.020442085,-0.42958586,-0.216297539,-0.355094707,1.983134824,-0.325690003,0,0,0,0,0,18,medium risk,0
13.77765369,54.54932413,-0.526787333,-0.791874906,1.20204864,0.741890464,0.499635881,1.360766851,-0.49356219,-0.597773095,0,0,0,0,0,36,medium risk,0
19.27765369,55.04932413,-0.600615844,2.045244108,-0.81812205,-0.249867496,0.111632119,-0.302707784,-0.267393258,2.302898367,0,0,0,0,0,5,medium risk,0
13.27765369,54.74932413,-0.527385786,-0.177233561,1.051398395,-0.001063932,-0.393866145,1.006965309,-0.098226583,-0.58521202,0,0,0,0,0,36,medium risk,0
11.07765369,55.94932413,-0.625780668,-0.622381922,0.913849171,-0.30152875,-0.476511966,0.966726078,1.707376002,-0.390356947,0,0,0,0,0,18,medium risk,0
9.677653694,55.34932413,-0.602150052,-1.299656974,1.515474236,0.718921581,-0.498923848,-0.390778554,0.524684872,-0.590589142,0,0,0,0,0,23,medium risk,0
9.777653694,55.34932413,-0.602150052,-1.119195669,1.523761662,0.35235596,-0.498476251,-0.394574708,0.519210241,-0.575794962,0,0,0,0,0,23,medium risk,0
19.27765369,55.14932413,-0.603040146,1.886205246,-0.91035185,-0.25846735,-0.034156989,-0.27006086,-0.299163849,2.150267214,0,0,0,0,0,5,medium risk,0
11.37765369,56.04932413,-0.591084288,-0.816527883,1.04481943,-0.361601755,-0.476064368,-0.312577784,2.062148674,-0.222854963,0,0,0,0,0,18,medium risk,0
14.07765369,54.84932413,-0.433578626,-0.173583736,0.910454044,-0.033034292,-0.521591503,-0.330799322,-0.145724817,-0.365029006,0,1,1,0,0,26,medium risk,0
13.97765369,54.74932413,-0.460061731,-0.262879674,0.970845879,0.02256933,-0.508707067,1.057833771,-0.260805134,-0.490459207,0,1,0,0,0,36,medium risk,0
10.47765369,55.84932413,-0.668363775,-0.871513899,0.958258244,-0.17460363,-0.50017073,0.838416076,1.476084168,-0.371505401,0,0,0,0,0,18,medium risk,0
13.07765369,54.84932413,-0.548268981,-0.059739681,1.021653506,-0.17526262,-0.430345401,1.407079929,-0.096788427,-0.556879923,0,1,0,0,0,36,medium risk,0
13.57765369,54.74932413,-0.458179533,-0.059359176,1.015030952,0.007245759,0.472556187,0.755659921,-0.059991815,-0.520838453,0,1,0,0,0,36,medium risk,0
13.87765369,54.84932413,-0.430468542,-0.00456704,0.997303405,-0.071561179,-0.195036617,0.039705297,0.09643723,-0.216930454,0,1,1,0,0,26,medium risk,0
10.87765369,55.44932413,-0.652996971,-0.367039097,0.515232487,-0.203308709,0.025469458,-0.080253166,1.817865248,-0.20214827,0,0,0,0,0,18,medium risk,0
14.07765369,54.74932413,-0.234413675,-0.518675725,0.748925229,0.052110633,-0.506820761,-0.207044705,-0.50610062,-0.646578031,0,1,0,0,0,6,medium risk,0
13.87765369,55.04932413,-0.289061238,0.084407622,0.809619767,-0.108413047,-0.370047521,0.874099923,0.281169659,0.114757935,0,1,0,0,0,36,medium risk,0
10.97765369,55.94932413,-0.598741087,-0.424855681,0.854637275,-0.299659748,-0.509474379,-0.171360859,1.848743425,-0.35422792,0,0,0,0,0,18,medium risk,0
11.47765369,56.14932413,-0.538217543,-0.791564565,0.997224096,-0.392792447,-0.450839013,-0.352817015,2.094198903,-0.318678518,0,0,0,0,0,18,medium risk,0
13.27765369,54.84932413,-0.490987974,0.01516601,1.009959452,-0.165222057,-0.370143445,-0.18199009,0.144498914,-0.334529195,0,1,0,0,0,8,medium risk,0
13.47765369,55.04932413,-0.487187954,0.016391322,0.901554552,-0.169024304,-0.414839326,-0.327003168,0.218818741,-0.096650156,0,1,1,0,0,26,medium risk,0
13.47765369,54.94932413,-0.482885697,0.114384934,0.89451911,-0.161948019,-0.44028848,0.480059149,0.335840082,-0.013207895,0,0,0,0,0,8,medium risk,0
12.57765369,56.54932413,-0.580097533,-0.753877658,0.797058164,-0.257318855,-0.471844156,0.112591452,2.238630455,-0.059310872,0,0,0,0,0,18,medium risk,0
13.57765369,54.94932413,-0.470619152,0.122219892,0.902758102,-0.128289749,-0.333312504,5.178179204,0.337776427,-0.039023124,0,0,0,0,0,31,medium risk,0
11.27765369,55.04932413,-0.592848528,-1.119113203,1.398982907,-0.101256321,-0.507843842,-0.305744707,0.5129163,-0.607061683,0,0,0,0,0,23,medium risk,0
15.97765369,54.74932413,-0.328273463,0.228156512,-0.521360421,-0.285496123,-0.353422457,0.519539149,-0.418684604,-0.229083924,0,0,0,0,0,16,medium risk,0
10.37765369,54.54932413,-0.408227079,-0.948625306,1.288226604,-0.265083496,-0.394793316,-0.351298553,0.707210551,-0.352941564,0,1,0,0,0,8,medium risk,0
13.77765369,54.84932413,-0.4391192,0.015498641,1.020242906,-0.090942222,-0.353102734,-0.322447784,0.15511858,-0.183839989,0,0,1,0,0,26,medium risk,0
11.57765369,56.14932413,-0.506473831,-0.791705944,1.053659592,-0.402520525,-0.04493135,-0.368760861,2.105744118,-0.333819645,0,0,0,0,0,18,medium risk,0
11.07765369,55.14932413,-0.539458508,-0.737880579,0.799320572,-0.1698059,-0.482106944,7.478648462,1.307128582,-0.3889904,0,0,0,0,0,31,medium risk,0
19.87765369,55.54932413,-0.65274961,1.47439117,-1.125856148,-0.366338488,-0.336829341,-0.055957781,-0.40757826,2.424169981,0,0,0,0,0,5,medium risk,0
13.37765369,54.94932413,-0.450729998,0.091764505,0.913734143,-0.190326037,-0.498124566,-0.090123166,0.30553231,-0.023468741,0,0,0,0,0,8,medium risk,0
13.77765369,54.94932413,-0.444045439,0.119537468,0.926804289,-0.087636736,-0.355116929,-0.23058086,0.294952485,0.003123812,0,1,0,0,0,8,medium risk,0
13.47765369,54.84932413,-0.375591172,0.06183307,0.964308082,-0.133695546,0.196132304,0.778436845,0.231739381,-0.208554584,0,1,0,0,0,36,medium risk,0
11.17765369,56.14932413,-0.543058602,-0.707529211,1.000637385,-0.344204787,-0.408093378,-0.395333938,1.815487756,-0.428599759,0,0,0,0,0,18,medium risk,0
10.57765369,54.54932413,-0.509106535,-0.943407445,1.206954259,-0.28307763,-0.264286449,1.091999156,0.810253282,-0.428196145,0,1,0,0,0,36,medium risk,0
11.67765369,56.34932413,-0.483006456,-0.658798026,0.999336364,-0.420877394,-0.400580128,-0.26019086,2.147758236,-0.187307864,0,0,1,0,0,18,medium risk,0
11.47765369,54.04932413,-0.378632588,-1.345441796,1.556588075,1.010984875,-0.477662933,-0.390778554,0.004472513,-0.630810493,0,0,0,0,0,23,medium risk,0
11.07765369,56.14932413,-0.534875947,-0.699624965,0.915382668,-0.328137314,-0.426860536,0.53016838,1.962872897,-0.337005319,0,0,0,0,0,18,medium risk,0
11.97765369,56.64932413,-0.650502293,-0.484762465,0.75335318,-0.449513698,-0.435780526,-0.356613169,2.320010793,-0.249446742,0,0,0,0,0,18,medium risk,0
13.17765369,54.84932413,-0.417045672,0.004880955,1.021049309,-0.173619814,-0.399525069,1.631812239,0.034167004,-0.459601861,0,1,0,0,0,36,medium risk,0
19.17765369,54.84932413,-0.242430593,2.17138162,-0.764680295,-0.108174205,0.020705734,-0.272338552,-0.248262784,2.059073635,0,0,0,0,0,5,medium risk,0
12.17765369,56.14932413,-0.533040141,-0.972561293,1.066250861,-0.325017819,-0.472323725,0.395784532,1.93584869,-0.260067514,0,0,0,0,0,18,medium risk,0
13.67765369,54.94932413,-0.512754816,0.122911369,0.922557354,-0.101594405,-0.233594001,0.94926377,0.32214794,-0.032979955,0,0,0,0,0,36,medium risk,0
10.97765369,56.14932413,-0.52786772,-0.734876809,0.902273776,-0.313654406,0.480868662,-0.315614707,1.984322685,-0.315130535,0,0,0,0,0,18,medium risk,0
13.77765369,55.04932413,-0.456839682,0.080632644,0.829910005,-0.116625793,-0.335518518,-0.327003168,0.30276072,0.115032542,0,1,0,0,0,8,medium risk,0
10.47765369,54.54932413,-0.4573458,-0.899644867,1.273948064,-0.283878426,-0.371582157,-0.28904163,0.766437391,-0.367779679,0,1,0,0,0,8,medium risk,0
11.77765369,56.84932413,-0.612877144,0.074510291,0.57838607,-0.452290608,2.280661177,5.413540745,2.433823696,-0.189914598,0,0,0,0,0,31,medium risk,0
11.57765369,55.04932413,-0.534898448,-1.168911814,1.648180805,0.124961456,-0.519897024,-0.360409323,0.215979866,-0.666476638,0,0,0,0,0,23,medium risk,0
11.37765369,54.14932413,-0.429576078,-0.71461469,1.03717858,0.023816516,-0.400612093,-0.055957781,0.638584664,0.090806809,0,0,0,0,0,8,medium risk,0
11.27765369,55.14932413,-0.533786811,-1.008112894,1.234642578,-0.041789853,-0.514589787,0.206736069,0.758260731,-0.53043638,0,0,0,0,0,23,medium risk,0
11.37765369,55.04932413,-0.533786811,-1.119108892,1.455948134,-0.050300264,-0.517659032,-0.027866242,0.409577868,-0.636332893,0,0,0,0,0,23,medium risk,0
13.77765369,55.14932413,-0.117306739,0.016241847,0.781034234,-0.173742573,-0.296193818,1.852748396,0.142186557,0.00919568,0,0,1,0,0,36,medium risk,0
12.47765369,56.44932413,-0.620706574,-0.648929433,0.662404908,-0.257586848,-0.508035671,-0.32852163,2.326637871,-0.044512791,0,0,0,0,0,18,medium risk,0
